customer_id,annual_income,credit_score,debt_to_income,loan_amount,employment_years,missed_payments,num_credit_accounts,collateral_value,mobile_recharge_regularity,upi_txn_per_month,ecom_prepaid_ratio,bounced_transactions,salary_credit_regularity,default
1895,820688,699,0.52,1515915,12.0,7,12,91656.0,0.53,48,0.34,4,,1
1896,2435166,559,0.8,400067,16.0,1,10,2162766.0,0.26,21,,0,0.13,1
1897,2338903,400,0.62,1756826,30.0,6,12,2264115.0,0.54,13,0.77,0,0.75,1
1898,380203,658,0.51,1491246,20.0,5,4,353153.0,,48,0.76,4,0.47,1
1899,963738,679,0.76,1207738,23.0,8,5,2530200.0,,56,0.96,0,0.15,1
1900,2201531,520,0.57,433071,2.0,6,2,,0.11,58,0.89,4,0.26,1
1901,1703731,719,0.3,320170,27.0,0,10,987938.0,0.17,13,0.32,0,0.95,1
1902,345716,423,0.23,1425645,5.0,7,1,2880229.0,,43,0.17,6,0.37,1
1903,1040695,721,0.18,1691706,4.0,9,7,936066.0,0.87,15,0.75,7,0.91,1
1904,150126,530,0.81,1394385,21.0,2,10,982014.0,0.1,32,0.38,5,0.3,1
1905,988761,362,0.65,321421,25.0,1,1,862839.0,0.94,12,0.47,5,0.54,1
1906,650315,784,0.85,223311,16.0,2,11,2891194.0,0.2,37,0.63,2,0.02,0
1907,1919246,782,0.56,490880,22.0,5,11,1682245.0,0.86,48,0.91,6,0.52,1
1908,1308521,818,0.45,884440,24.0,2,8,1534710.0,0.53,11,0.42,0,0.64,0
1909,1449445,454,0.1,1899691,,9,3,1064367.0,0.69,54,0.78,3,0.23,1
1910,891426,391,0.62,706030,,4,14,1106623.0,0.56,50,0.27,4,0.58,1
1911,648716,825,0.54,1318859,14.0,5,10,234898.0,0.53,37,0.7,6,0.65,1
1912,2426106,754,0.89,723249,4.0,7,6,461122.0,0.85,38,0.0,0,0.69,1
1913,2152324,809,0.25,1547404,25.0,6,7,675025.0,0.78,32,0.87,5,0.78,1
1914,2217801,482,0.5,749895,19.0,7,10,70246.0,0.54,32,0.03,5,0.31,1
1915,282717,685,0.6,390686,5.0,2,1,1283531.0,0.2,28,0.71,4,0.57,0
1916,644592,704,0.6,1415039,5.0,3,14,2445444.0,0.2,4,0.05,3,,1
1917,1367078,545,0.53,295144,,5,6,2667330.0,0.82,5,0.27,0,0.9,1
1918,2104727,770,0.71,1977075,17.0,6,7,1448586.0,0.58,30,0.5,0,0.95,1
1919,2179454,722,0.22,1775575,17.0,8,6,1605752.0,0.53,15,0.42,3,0.39,1
1920,1865630,364,0.67,1294360,3.0,0,4,570819.0,0.71,30,0.19,3,0.79,1
1921,468408,312,0.58,984137,16.0,7,1,1950660.0,0.87,24,0.33,3,0.62,1
1922,618276,512,0.81,826505,24.0,7,11,807040.0,0.67,47,0.73,5,0.08,1
1923,1164920,541,0.77,1002164,13.0,5,9,2440282.0,0.79,45,0.67,4,0.82,1
1924,2304697,792,0.32,381119,13.0,3,4,1037886.0,0.79,32,0.07,6,0.68,1
1925,661411,512,0.28,1261820,12.0,2,7,2443292.0,0.42,12,0.75,7,0.2,1
1926,1034377,637,0.88,502413,6.0,2,7,2154828.0,0.35,51,0.05,3,0.08,0
1927,2260376,472,0.5,1199734,11.0,5,2,1584424.0,0.82,9,0.54,4,0.84,1
1928,190738,463,0.82,1026351,22.0,7,1,1099044.0,0.44,23,,2,0.08,1
1929,2048739,764,0.19,1896585,14.0,6,8,1033388.0,0.91,9,0.59,0,,0
1930,1379336,796,0.6,913731,18.0,0,8,2784975.0,0.16,40,0.26,0,0.43,0
1931,1167433,694,0.74,856608,30.0,5,7,451989.0,0.15,30,0.98,7,0.13,1
1932,616725,607,0.86,1162548,10.0,6,14,819555.0,0.93,12,0.31,7,0.91,1
1933,1324737,482,0.34,956450,14.0,6,8,665078.0,0.68,2,0.24,1,0.47,1
1934,1731530,809,0.67,1581583,11.0,8,3,717997.0,0.44,58,0.28,2,0.57,1
1935,994193,845,0.51,1532795,2.0,9,11,,0.78,49,0.9,6,0.93,1
1936,2237258,526,0.1,332140,,4,2,148469.0,0.71,51,0.64,7,0.53,1
1937,448512,735,0.64,1723786,2.0,0,7,2337422.0,0.58,33,0.73,3,0.35,1
1938,812143,721,0.64,1971606,18.0,1,8,1116136.0,0.19,48,0.92,3,0.8,1
1939,1400155,320,0.84,1658795,19.0,3,1,516394.0,0.83,27,0.91,6,0.44,1
1940,1146530,696,0.47,698456,3.0,4,12,,0.88,18,0.74,5,0.32,1
1941,921253,404,0.25,1265358,2.0,8,10,520112.0,,22,0.2,2,0.72,1
1942,2226696,491,0.09,1221675,25.0,0,9,1103519.0,0.87,44,0.84,3,0.8,1
1943,1528246,316,0.4,608981,15.0,2,13,2704114.0,0.89,31,0.2,7,0.79,1
1944,2186915,419,0.31,158944,11.0,4,11,2646785.0,0.59,12,0.74,1,0.98,1
1945,533152,692,0.7,1847519,7.0,2,4,1298071.0,0.69,32,0.69,4,0.79,1
1946,1104652,724,0.35,1830438,23.0,3,14,,0.44,33,0.76,0,0.77,0
1947,2341422,428,0.86,1902382,28.0,2,12,2418853.0,0.35,32,0.53,2,0.86,1
1948,1195482,429,0.87,297572,28.0,3,14,1050482.0,,55,0.64,0,0.0,1
1949,1989765,328,0.58,1442191,16.0,0,4,532249.0,0.88,4,0.95,4,0.36,1
1950,1741961,396,0.84,1668777,6.0,7,3,2090178.0,0.69,55,0.1,2,0.74,1
1951,1864331,309,0.7,247097,10.0,3,6,189773.0,0.56,2,0.31,7,0.6,1
1952,2088900,541,0.51,880948,17.0,6,1,342808.0,0.24,59,0.61,4,0.18,1
1953,2405920,531,0.2,662084,0.0,1,6,1129775.0,0.15,6,0.96,3,0.3,1
1954,1445302,583,0.44,338213,2.0,1,2,2196916.0,0.5,23,,6,0.34,0
1955,720451,499,0.53,1023737,3.0,5,9,2047298.0,0.14,21,0.02,3,0.57,1
1956,169816,378,0.78,1183387,12.0,1,2,1170933.0,0.61,44,,7,0.83,1
1957,1117344,472,0.46,1288697,5.0,5,7,1391449.0,0.44,22,0.05,6,0.93,1
1958,1354565,766,0.81,1855756,25.0,1,12,2518929.0,0.78,29,0.91,3,0.75,1
1959,1819595,715,0.62,430172,13.0,3,1,2409864.0,0.38,59,0.72,4,0.84,1
1960,1188896,748,0.17,1662042,4.0,6,12,2992933.0,0.63,17,0.68,4,0.47,1
1961,1724623,386,0.9,1917829,15.0,7,7,859734.0,0.58,31,0.52,4,0.39,1
1962,283554,400,0.5,504151,14.0,2,5,1012884.0,0.1,55,0.78,0,0.39,1
1963,414223,307,0.38,591287,14.0,8,8,1667832.0,0.17,52,,7,0.62,1
1964,2118797,499,0.61,1554314,29.0,1,4,2257728.0,0.36,6,0.39,4,0.12,1
1965,1258252,804,0.14,1399432,3.0,7,12,1872154.0,0.89,32,0.49,3,0.58,1
1966,1940380,386,0.59,1294199,,7,10,2707834.0,0.23,4,0.11,1,0.67,1
1967,1813261,342,0.47,745532,26.0,3,7,913605.0,0.74,48,0.42,7,0.44,1
1968,1816471,684,0.4,345866,,0,6,1510399.0,0.98,27,0.32,4,0.95,0
1969,2467330,734,0.86,847057,27.0,0,5,16939.0,0.81,7,0.04,1,0.61,0
1970,1348097,707,0.49,248237,,1,4,2056547.0,0.32,14,0.14,6,0.22,0
1971,576752,782,0.24,581147,29.0,8,7,2541083.0,0.92,51,0.76,3,0.48,1
1972,738365,316,0.44,1009113,3.0,1,12,306604.0,0.18,3,0.02,4,0.68,1
1973,974690,447,0.83,1010811,12.0,1,5,2032656.0,0.52,33,,0,,1
1974,853662,576,0.2,685274,25.0,5,5,2296446.0,0.9,4,0.09,0,0.08,0
1975,1455585,531,0.23,1855518,27.0,6,1,2159271.0,0.68,32,0.8,6,0.58,1
1976,1336293,665,0.06,1382559,,6,2,2787833.0,0.47,56,0.9,1,0.95,0
1977,1580491,527,0.06,1387936,1.0,8,5,1458251.0,0.36,4,0.94,5,0.49,1
1978,1749601,735,0.75,889385,30.0,5,13,1003750.0,0.44,37,0.87,0,0.91,1
1979,450709,698,0.67,1576273,2.0,7,3,1267403.0,0.56,33,0.29,7,,1
1980,2050163,510,0.35,1552385,21.0,5,14,1315777.0,0.39,57,0.33,0,0.15,1
1981,1384816,690,0.64,99522,7.0,1,13,149805.0,0.97,25,0.43,0,0.71,0
1982,1775351,798,0.39,280233,23.0,0,2,1854165.0,0.94,0,0.14,3,,0
1983,2114956,839,0.86,448102,14.0,4,14,1870038.0,0.88,3,0.02,0,0.25,1
1984,1473062,790,0.87,1471969,10.0,8,14,2247837.0,0.48,38,0.87,2,0.69,1
1985,1509490,741,0.38,57485,30.0,7,4,1681476.0,0.72,53,0.55,4,0.74,1
1986,1277199,560,0.78,1523247,8.0,3,4,377224.0,0.91,25,0.61,6,0.18,1
1987,1167289,649,0.71,1865920,6.0,4,4,1918036.0,0.87,32,0.93,0,0.91,1
1988,2060637,651,0.31,162701,12.0,4,4,479498.0,0.47,32,0.67,5,0.75,1
1989,1057425,819,0.25,257352,1.0,5,3,1184836.0,0.2,7,0.69,7,0.93,1
1990,2430827,619,0.44,1725502,7.0,2,13,238178.0,0.17,19,0.79,5,0.32,0
1991,1935910,437,0.71,234514,6.0,4,12,259418.0,0.62,15,0.12,0,0.94,1
1992,802465,849,0.87,495093,23.0,1,7,2126832.0,,20,,0,0.37,0
1993,1406182,667,0.7,848658,11.0,9,9,234433.0,0.86,44,0.97,2,0.05,1
1994,226218,519,0.78,667693,18.0,0,12,2026199.0,0.36,54,0.92,0,0.76,1
1995,920044,636,0.56,1907596,6.0,0,5,364446.0,0.25,55,,0,0.7,0
1996,1534775,522,0.76,1308624,9.0,9,4,2564768.0,0.44,25,0.45,4,0.6,1
1997,1885416,659,0.72,1785645,28.0,6,11,448934.0,0.42,22,0.86,5,0.49,1
1998,628446,628,0.37,1055535,24.0,1,2,2657885.0,0.22,17,0.05,2,0.03,0
1999,612052,762,0.52,87019,15.0,3,2,1047725.0,0.71,30,,5,0.62,1
2000,1878096,681,0.73,1012452,2.0,4,5,1578660.0,,51,0.41,2,0.42,1
