id,title,genre,original_language,popularity,release_date,vote_average,vote_count
10075,Blood and Chocolate,"Drama,Fantasy,Horror,Romance",en,9.934,1/26/2007,5.5,242
195269,12 Rounds 2: Reloaded,"Action,Adventure",en,9.518,6/1/2013,5.5,229
89008,The Oranges,"Comedy,Romance,Drama",en,7.692,9/9/2011,5.5,439
434555,The Possession of Hannah Grace,"Horror,Drama",en,32.777,11/29/2018,5.5,1075
378236,The Emoji Movie,"Animation,Family,Comedy",en,49.004,7/23/2017,5.5,2580
9794,Employee of the Month,"Comedy,Romance",en,7.734,10/6/2006,5.5,495
806,The Omen,Horror,en,18.182,6/6/2006,5.5,848
2335,Taxi 4,"Action,Comedy",fr,15.539,2/10/2007,5.5,984
119698,The Dinosaur Project,"Adventure,Action,Horror",en,66.955,8/9/2012,5.5,230
8080,Suspect Zero,"Crime,Thriller",en,8.083,8/27/2004,5.5,245
2698,Evan Almighty,"Fantasy,Comedy,Family",en,27.208,6/9/2007,5.5,3611
332411,I Am Wrath,"Action,Crime,Drama,Thriller",en,12.609,4/14/2016,5.5,547
101179,Truth or Dare,"Horror,Thriller,Mystery",en,9.616,8/5/2012,5.5,285
100042,Dumb and Dumber To,Comedy,en,45.63,11/12/2014,5.5,2699
80035,The Watch,"Comedy,Action,Science Fiction",en,44.576,7/26/2012,5.5,1973
9623,The Juror,Thriller,en,13.615,2/2/1996,5.5,293
50135,Animals United,"Animation,Family,Comedy",de,9.931,10/7/2010,5.5,255
43919,Hatchet II,"Horror,Comedy,Thriller",en,10.648,8/26/2010,5.5,301
10727,Darkness Falls,"Thriller,Horror",en,16.421,1/24/2003,5.5,461
434355,Taxi 5,"Comedy,Action",fr,16.266,4/7/2018,5.5,852
384798,Kill Command,"Action,Horror,Science Fiction",en,27.873,5/13/2016,5.5,482
339547,Jeruzalem,Horror,en,14.526,1/22/2016,5.5,488
70074,Bullet to the Head,"Action,Crime,Thriller",en,22.384,3/22/2012,5.5,1046
195590,Collide,"Thriller,Action",en,20.677,6/10/2016,5.5,495
26688,Sorority Row,"Horror,Mystery",en,8.87,9/9/2009,5.5,471
10885,Shutter,"Horror,Mystery,Thriller",en,14.47,3/21/2008,5.5,570
10163,The Lawnmower Man,"Science Fiction,Horror",en,9.322,3/5/1992,5.5,567
523139,In the Tall Grass,"Horror,Drama,Thriller",en,39.134,9/20/2019,5.5,1733
368031,Friend Request,"Horror,Thriller",en,13.687,1/7/2016,5.5,1101
54054,One for the Money,"Action,Comedy,Crime",en,8.952,1/26/2012,5.5,861
459928,12 Feet Deep,"Thriller,Horror",en,13.401,6/20/2017,5.5,368
399131,Dude,Comedy,en,11.834,4/20/2018,5.5,710
9904,The Wild,"Family,Animation",en,51.196,3/6/2006,5.5,860
419700,Sandy Wexler,Comedy,en,15.26,4/14/2017,5.5,453
277685,Unfriended,"Horror,Thriller,Mystery",en,28.964,4/17/2015,5.5,2953
134366,Grave Encounters 2,Horror,en,21.62,10/12/2012,5.5,737
43931,My Soul to Take,"Horror,Mystery,Drama",en,8.142,10/8/2010,5.5,424
14239,Cool World,"Animation,Comedy,Fantasy",en,13.819,7/10/1992,5.5,559
9022,All the Boys Love Mandy Lane,"Horror,Mystery,Thriller",en,9.436,9/9/2006,5.5,528
13043,Camping,Comedy,fr,6.926,4/26/2006,5.5,762
421792,Down a Dark Hall,"Thriller,Drama,Fantasy,Horror",en,14.957,8/1/2018,5.5,573
782760,COVID-21: Lethal Virus,"Science Fiction,Thriller,Horror",en,9.749,1/1/2021,5.5,222
14098,100 Feet,"Horror,Thriller",en,8.006,7/22/2008,5.5,238
13572,Twisted,"Action,Adventure,Crime,Drama,Thriller",en,11.261,2/27/2004,5.5,425
10438,Beethoven's 2nd,"Family,Comedy",en,14.425,12/14/1993,5.5,812
1250,Ghost Rider,"Thriller,Action,Fantasy",en,59.088,1/15/2007,5.5,4945
456740,Hellboy,"Fantasy,Action,Adventure,Science Fiction",en,167.117,4/10/2019,5.5,2783
79371,Finalmente la felicità,Comedy,it,4.656,12/16/2011,5.5,207
13160,Over Her Dead Body,Comedy,en,9.085,2/1/2008,5.5,388
615177,Coffee & Kareem,"Comedy,Action,Crime",en,10.928,4/3/2020,5.5,320
23437,A Nightmare on Elm Street,"Horror,Mystery,Thriller",en,38.264,4/30/2010,5.5,2262
9838,King Solomon's Mines,"Action,Adventure,Comedy",en,9.537,11/22/1985,5.5,318
581644,The Misfits,"Action,Thriller",en,84.277,6/3/2021,5.5,270
10344,The Fly II,"Horror,Science Fiction,Thriller",en,19.634,2/10/1989,5.5,477
486520,Looking for Teddy,Comedy,fr,4.008,6/20/2018,5.5,215
458109,Spinning Man,"Mystery,Thriller",en,13.118,4/6/2018,5.5,334
287948,The Transporter Refueled,"Action,Thriller,Crime",en,43.936,9/2/2015,5.5,1278
86868,Would I Lie to You? 3,Comedy,fr,5.138,1/31/2012,5.5,290
32390,Royal Palace,Comedy,fr,4.762,11/23/2005,5.5,244
419472,The Polka King,Comedy,en,10.718,1/22/2017,5.5,232
77234,The Numbers Station,"Action,Thriller",en,15.793,4/18/2013,5.5,466
70578,Trespass,Thriller,en,12.035,10/13/2011,5.5,980
9513,Garfield: A Tail of Two Kitties,"Comedy,Family,Adventure,Animation",en,34.007,6/15/2006,5.5,1777
7182,Venom,"Horror,Thriller",en,17.488,9/16/2005,5.5,262
1927,Hulk,"Science Fiction,Action",en,66.273,6/19/2003,5.5,4867
50647,Wanderlust,"Comedy,Romance",en,17.791,2/23/2012,5.5,1056
22787,Whiteout,"Action,Crime,Mystery,Thriller",en,12.421,9/9/2009,5.5,592
73861,A Serbian Film,"Crime,Horror,Thriller",sr,57.826,6/16/2010,5.5,1495
7233,Rebound,"Comedy,Family",en,8.248,7/1/2005,5.5,277
300665,Leatherface,"Horror,Thriller,Mystery",en,38.219,9/14/2017,5.5,1021
16300,Down to Earth,"Fantasy,Comedy,Science Fiction,Romance",en,9.222,2/16/2001,5.5,332
444902,Dirty Dancing,"Drama,Romance",en,13.036,5/24/2017,5.5,393
339988,The Circle,"Drama,Thriller,Science Fiction",en,23.378,4/27/2017,5.5,3916
79395,Ex 2: Still Friends,Comedy,it,6.669,10/7/2011,5.5,244
58444,Women Vs Men,Comedy,it,5.302,2/4/2011,5.5,568
12121,Made in America,Comedy,en,6.706,1/6/1993,5.5,289
248507,Superchondriac,Comedy,fr,5.705,2/26/2014,5.5,951
75198,Welcome Aboard,Comedy,fr,7.899,10/5/2011,5.5,460
255798,Burying the Ex,"Comedy,Horror",en,19.684,9/4/2014,5.5,390
19173,Diary of a Nymphomaniac,"Drama,Romance",es,49.546,10/17/2008,5.5,245
11962,Joe's Apartment,"Comedy,Fantasy",en,9.261,7/26/1996,5.5,265
19899,Couples Retreat,"Comedy,Romance",en,49.745,9/19/2009,5.5,1656
9776,Head of State,Comedy,en,9.659,3/28/2003,5.5,225
150117,I Give It a Year,"Comedy,Romance",en,17.987,2/8/2013,5.5,640
13401,The Accidental Husband,"Comedy,Romance",en,8.646,2/29/2008,5.5,476
1975,The Grudge 2,"Horror,Thriller",en,32.226,10/13/2006,5.5,832
345067,Torno indietro e cambio vita,Comedy,it,4.706,6/18/2015,5.5,277
210860,Mortdecai,"Comedy,Adventure",en,28.376,1/21/2015,5.5,2377
10802,Showgirls,Drama,en,19.657,9/22/1995,5.5,935
253310,Premature,Comedy,en,12.783,7/2/2014,5.5,386
17350,The Brice Man,Comedy,fr,7.55,1/1/2005,5.5,1064
8859,"Dude, Where's My Car?","Comedy,Science Fiction",en,17.351,12/15/2000,5.5,1489
20737,Air Bud,"Comedy,Family",en,12.387,8/1/1997,5.5,371
10878,Saving Silverman,"Comedy,Crime,Romance",en,9.701,2/9/2001,5.5,420
10546,The Crow: City of Angels,"Action,Fantasy,Thriller",en,15.616,8/29/1996,5.5,403
602211,Fatman,"Action,Comedy,Fantasy",en,13.571,10/19/2020,5.5,597
282035,The Mummy,"Fantasy,Thriller,Action,Adventure,Horror",en,47.38,6/6/2017,5.5,6222
76649,Pompeii,"Action,Adventure,History,Romance,Drama",en,12.965,2/18/2014,5.5,2862
5851,Showtime,"Action,Comedy",en,9.868,3/14/2002,5.5,801
4257,Scary Movie 4,Comedy,en,68.861,4/12/2006,5.5,2660
75622,Rampart,"Crime,Drama",en,10.831,11/23/2011,5.5,287
9651,Supergirl,"Adventure,Fantasy,Action,Science Fiction",en,15.174,7/1/1984,5.5,465
520720,Kim Possible,"Family,Action,Adventure,Comedy,TV Movie",en,16.652,2/15/2019,5.5,215
115283,A.C.O.D.,Comedy,en,9.109,10/3/2013,5.5,208
12499,Fathers' Day,"Comedy,Family",en,7.455,5/9/1997,5.5,232
83,Open Water,"Drama,Thriller,Horror",en,18.945,8/6/2004,5.5,880
364116,The Other Side of the Door,"Thriller,Horror",en,14.302,2/25/2016,5.5,709
52124,Io & Marilyn,"Comedy,Romance",it,5.179,12/17/2009,5.5,374
488113,Christmas Wedding Planner,"Romance,Family,TV Movie",en,9.681,12/14/2017,5.5,373
12171,The Deaths of Ian Stone,"Horror,Thriller",en,6.017,12/5/2007,5.5,243
10165,Fear and Desire,"Drama,War",en,7.484,4/1/1953,5.5,375
9954,The Covenant,"Fantasy,Horror",en,13.541,9/8/2006,5.5,838
362826,Wildling,"Horror,Fantasy,Thriller,Drama",en,14.166,4/13/2018,5.5,285
7227,Airport '77,"Action,Adventure,Drama,Thriller",en,10.398,3/11/1977,5.5,212
23023,Tooth Fairy,"Comedy,Family,Fantasy",en,58.743,1/14/2010,5.5,1715
14435,My Bloody Valentine,"Mystery,Horror",en,18.224,1/16/2009,5.5,921
9531,Superman III,"Comedy,Science Fiction,Action,Adventure",en,13.689,6/17/1983,5.5,1371
612152,Secret Obsession,"Drama,Thriller",en,14.512,7/18/2019,5.5,949
77663,Killing Season,"Action,Thriller",en,27.409,7/12/2013,5.5,840
97430,The Man with the Iron Fists,Action,en,17.019,11/2/2012,5.5,940
6519,The Dukes of Hazzard,"Comedy,Adventure,Action",en,15.242,8/5/2005,5.5,942
529784,A Faithful Man,"Comedy,Drama,Romance",fr,6.929,12/26/2018,5.5,223
339530,Tremors 5: Bloodlines,"Action,Adventure,Comedy,Horror,Science Fiction",en,28.855,10/6/2015,5.5,315
265016,Extraterrestrial,"Horror,Science Fiction",en,10.033,10/17/2014,5.5,406
9793,The Hills Have Eyes 2,"Horror,Thriller",en,37.878,3/22/2007,5.5,1145
513083,Wine Country,Comedy,en,10.641,5/8/2019,5.5,448
313943,Revolt,"Science Fiction,Action",en,18.324,7/1/2017,5.5,289
17047,Agent Cody Banks 2: Destination London,"Comedy,Action,Adventure,Family",en,13.851,3/12/2004,5.5,523
9969,Deck the Halls,"Comedy,Family",en,9.331,11/22/2006,5.5,494
437,Cube 2: Hypercube,"Thriller,Science Fiction,Mystery",en,15.401,4/15/2002,5.5,1143
291413,Within,"Horror,Thriller",en,10.579,10/18/2016,5.5,233
50217,From Prada to Nada,"Comedy,Drama,Romance",en,8.922,1/28/2011,5.5,283
68737,Seventh Son,"Adventure,Fantasy",en,49.409,12/12/2014,5.5,2206
9356,Look Who's Talking Too,"Romance,Comedy",en,11.103,12/14/1990,5.5,1158
262338,Good People,"Thriller,Crime,Action",en,18.336,8/12/2014,5.5,399
19366,Josie and the Pussycats,"Comedy,Music",en,7.047,4/6/2001,5.5,243
51925,The Under-Gifted In Vacation,Comedy,fr,6.089,3/10/1982,5.5,203
613377,30 Days Max,"Comedy,Action",fr,7.519,10/14/2020,5.5,257
222936,Aloha,"Drama,Comedy,Romance",en,15.422,5/29/2015,5.5,1781
19556,Miss March,"Comedy,Romance",en,28.482,3/13/2009,5.5,291
18885,3 Ninjas Kick Back,"Family,Adventure,Action,Comedy",en,12.798,5/6/1994,5.5,237
10481,102 Dalmatians,"Family,Comedy",en,18.297,10/7/2000,5.5,1139
420245,Don't Knock Twice,Horror,en,17.769,2/3/2017,5.5,623
10329,Congo,"Action,Adventure,Science Fiction",en,13.499,6/9/1995,5.5,697
343173,The Rezort,Horror,en,6.49,6/15/2015,5.5,320
47327,Drive Angry,"Fantasy,Thriller,Action,Crime",en,30.438,2/24/2011,5.5,1534
11817,Bulletproof Monk,"Action,Comedy,Fantasy",en,15.335,3/28/2003,5.5,738
277355,Everly,"Thriller,Action",en,24.196,2/26/2015,5.5,448
17413,Incognito,Comedy,fr,5.602,4/28/2009,5.5,213
9592,Open Water 2: Adrift,"Drama,Horror,Thriller",en,20.931,7/10/2006,5.5,575
182219,Serial Teachers,Comedy,fr,0.6,4/17/2013,5.5,1098
10587,Police Academy 4: Citizens on Patrol,"Comedy,Crime",en,17.321,4/2/1987,5.5,924
10342,Teaching Mrs. Tingle,"Comedy,Crime,Horror",en,7.497,8/11/1999,5.5,274
8275,American Pie Presents: The Naked Mile,Comedy,en,66.822,12/7/2006,5.5,1703
340103,The Monster,"Horror,Drama",en,15.007,11/11/2016,5.5,470
22949,Old Dogs,"Comedy,Family",en,27.303,11/24/2009,5.5,607
13761,Pocahontas II: Journey to a New World,"Family,Adventure,Animation,Romance",en,40.113,8/4/1998,5.5,1161
2752,40 Days and 40 Nights,"Comedy,Romance",en,9.551,3/1/2002,5.5,937
11812,The Sweetest Thing,"Romance,Comedy",en,11.789,4/12/2002,5.5,885
456750,"Game Over, Man!","Action,Comedy",en,14.224,3/23/2018,5.5,787
14175,Valiant,"Family,Animation,Adventure,Comedy,War",ab,14.43,3/25/2005,5.5,743
9616,The Order,"Drama,Fantasy,Horror,Mystery,Romance,Thriller",en,14.772,9/5/2003,5.5,259
500904,A Vigilante,"Thriller,Drama",en,12.093,3/29/2019,5.5,293
244566,Life After Beth,"Romance,Comedy,Horror",en,18.201,8/15/2014,5.5,549
14365,Killing Me Softly,Thriller,en,14.008,5/10/2002,5.5,234
413471,The Late Bloomer,"Comedy,Drama,Romance",en,10.295,10/7/2016,5.5,299
371865,Slack Bay,Comedy,fr,5.448,5/13/2016,5.5,217
39346,Casper: A Spirited Beginning,"Adventure,Family,Comedy,Fantasy",en,8.534,9/9/1997,5.5,251
11425,"Honey, We Shrunk Ourselves","Adventure,Comedy,Family,Science Fiction,Action",en,9.111,3/18/1997,5.5,545
43557,Merry Christmas,Comedy,it,4.08,12/21/2001,5.5,243
14913,Boogeyman 2,"Horror,Thriller",en,12.227,10/20/2007,5.5,223
12597,Hellraiser: Inferno,"Horror,Thriller,Mystery",en,18.239,10/3/2000,5.5,345
10012,Cursed,"Horror,Comedy",en,63.291,2/25/2005,5.5,565
8274,American Pie Presents: Band Camp,Comedy,en,43.512,10/30/2005,5.5,1770
246403,Tusk,"Comedy,Horror",en,29.092,9/19/2014,5.5,1048
230179,Big Game,"Action,Adventure,Thriller",en,26.033,9/5/2014,5.5,983
201088,Blackhat,"Crime,Thriller,Action",en,38.638,1/13/2015,5.5,1728
54309,The Night Before the Exams Today,Comedy,it,5.106,2/14/2007,5.5,632
37931,MacGruber,"Action,Adventure,Comedy",en,8.765,5/21/2010,5.5,452
12618,Random Hearts,"Drama,Romance",en,9.86,10/8/1999,5.5,262
9271,Virtuosity,"Action,Crime,Science Fiction,Thriller",en,12.718,8/4/1995,5.5,424
61012,Silent Hill: Revelation 3D,"Thriller,Horror,Mystery",en,32.316,10/10/2012,5.5,1314
18162,Land of the Lost,"Adventure,Comedy,Science Fiction,Family",en,22.634,6/5/2009,5.5,1072
9471,Charlie's Angels: Full Throttle,"Action,Adventure,Comedy",en,30.34,6/27/2003,5.5,2590
518880,Solo,"Thriller,Drama",es,7.841,8/3/2018,5.5,213
341077,Tiger House,"Action,Crime,Drama,Thriller",en,8.406,8/24/2015,5.5,237
10988,Diabolique,"Mystery,Thriller",en,7.944,3/22/1996,5.5,222
10281,Friday the 13th Part VII: The New Blood,"Horror,Thriller",en,37.983,5/13/1988,5.5,767
450179,Problemos,Comedy,fr,4.827,5/10/2017,5.4,313
301846,Howl,Horror,en,15.897,10/1/2015,5.4,382
11607,DeepStar Six,"Action,Horror,Thriller,Science Fiction",en,9.54,1/13/1989,5.4,202
348537,Spanish Affair 2,"Comedy,Romance",es,6.835,11/20/2015,5.4,351
29564,Smokin' Aces 2: Assassins' Ball,"Action,Comedy",en,12.064,1/19/2010,5.4,215
1977,The Grudge 3,"Mystery,Horror,Thriller",en,26.648,5/12/2009,5.4,482
399173,The Assignment,"Action,Crime,Thriller",en,23.934,6/8/2016,5.4,398
1499,Teenage Mutant Ninja Turtles III,"Action,Adventure,Comedy,Family,Fantasy,Science Fiction",en,22.957,3/17/1993,5.4,613
11237,Anacondas: The Hunt for the Blood Orchid,"Adventure,Action,Horror,Thriller",en,39.108,8/26/2004,5.4,745
11950,Cannonball Run II,"Action,Comedy",en,13.983,6/29/1984,5.4,238
375327,Submergence,"Drama,Thriller,Romance",en,9.312,9/22/2017,5.4,242
252607,Junior,Comedy,fr,5.103,3/12/2014,5.4,630
10824,Candyman: Farewell to the Flesh,"Horror,Thriller",en,12.32,3/17/1995,5.4,267
254191,Honeymoon,"Horror,Science Fiction",en,6.465,9/12/2014,5.4,499
104755,The Lords of Salem,"Horror,Thriller",en,15.752,9/10/2012,5.4,691
63207,Intruders,"Thriller,Horror,Fantasy",en,9.949,9/12/2011,5.4,412
24801,Cow Belles,"TV Movie,Comedy,Family,Romance",en,8.28,3/24/2006,5.4,213
9067,Tank Girl,"Action,Comedy,Fantasy,Science Fiction",en,12.07,3/31/1995,5.4,364
354282,The Osiris Child,Science Fiction,en,41.964,2/17/2016,5.4,378
76617,Texas Chainsaw 3D,"Horror,Thriller",en,55.026,1/3/2013,5.4,1313
1735,The Mummy: Tomb of the Dragon Emperor,"Adventure,Action,Fantasy",en,33.945,7/1/2008,5.4,3753
19918,Spread,"Comedy,Romance",en,16.699,1/16/2009,5.4,716
7839,Wedding Daze,Comedy,en,13.246,9/9/2006,5.4,229
9842,School for Scoundrels,"Comedy,Drama,Romance",en,7.491,9/29/2006,5.4,280
84174,Bachelorette,"Comedy,Romance",en,28.468,1/23/2012,5.4,1085
8944,What Just Happened,"Comedy,Drama",en,6.753,10/17/2008,5.4,344
500919,211,"Crime,Action,Drama",en,16.493,5/30/2018,5.4,362
16258,The Butterfly Effect 3: Revelations,"Science Fiction,Thriller,Drama,Crime",en,17.746,1/9/2009,5.4,456
11037,Iron Eagle,Action,en,15.835,1/17/1986,5.4,225
442064,Proud Mary,"Thriller,Action,Crime",en,11.948,1/12/2018,5.4,431
340677,I.T.,"Crime,Drama,Thriller",en,12.168,9/9/2016,5.4,523
11335,Popeye,"Action,Adventure,Comedy,Family",en,12.915,12/12/1980,5.4,482
4551,Be Cool,"Comedy,Crime",en,10.494,3/4/2005,5.4,738
323674,6 Years,"Romance,Drama",en,7.652,3/14/2015,5.4,677
6933,One Missed Call,"Horror,Mystery,Thriller",en,12.778,1/4/2008,5.4,632
9796,Turistas,"Horror,Thriller",en,16.579,12/1/2006,5.4,669
563741,Amici come prima,Comedy,it,4.442,12/19/2018,5.4,225
429238,Coin Heist,"Family,Crime",en,8.807,1/6/2017,5.4,247
58428,The Innkeepers,"Horror,Thriller",en,11.394,8/18/2011,5.4,519
9625,The Glimmer Man,"Action,Crime",en,8.56,10/4/1996,5.4,307
624060,Back to School,Comedy,fr,5.563,8/30/2019,5.4,218
452832,Serenity,"Thriller,Mystery,Drama",en,19.285,1/24/2019,5.4,1311
121856,Assassin's Creed,"Action,Adventure,Science Fiction",en,34.165,12/21/2016,5.4,6876
16991,Observe and Report,"Comedy,Crime,Drama",en,9.741,4/10/2009,5.4,534
13767,The Santa Clause 3: The Escape Clause,"Comedy,Family,Adventure",en,14.678,11/1/2006,5.4,831
38317,Zookeeper,"Comedy,Romance,Family",en,26.953,7/6/2011,5.4,1383
530081,The Man Who Killed Hitler and Then the Bigfoot,"Drama,Adventure,Fantasy",en,9.836,2/8/2019,5.4,334
535581,The Dead Don't Die,"Comedy,Horror,Fantasy",en,15.815,5/15/2019,5.4,1991
10923,Agent Cody Banks,"Action,Adventure,Comedy,Family",en,14.726,3/14/2003,5.4,918
811072,Two,"Thriller,Horror",es,197.684,7/23/2021,5.4,259
867,Sliver,"Drama,Thriller",en,18.599,5/21/1993,5.4,524
87368,17 Girls,Drama,fr,5.232,6/13/2011,5.4,281
19794,Labor Pains,Comedy,en,8.417,7/19/2009,5.4,365
17918,Swamp Thing,"Horror,Science Fiction",en,24.733,2/19/1982,5.4,267
253414,Rock the Kasbah,"Comedy,Music,War",en,11.908,10/22/2015,5.4,277
82990,Paranormal Activity 4,Horror,en,31.979,10/17/2012,5.4,1580
453201,The 15:17 to Paris,"Thriller,History,Drama",en,15.116,2/2/2018,5.4,1426
401905,Fahrenheit 451,"Drama,Science Fiction,Thriller",en,14.121,5/12/2018,5.4,698
203834,Jessabelle,"Thriller,Horror",en,14.825,11/7/2014,5.4,673
337874,Goat,Drama,en,7.396,9/23/2016,5.4,227
11249,Seed of Chucky,"Horror,Comedy",en,59.653,11/11/2004,5.4,1218
741998,The Binding,"Horror,Thriller,Drama",it,37.331,10/2/2020,5.4,205
15709,Changing Sides,Comedy,fr,6.535,1/7/2009,5.4,267
11618,The Haunting,"Horror,Thriller,Fantasy,Mystery",en,23.403,7/23/1999,5.4,1108
157375,The Lifeguard,"Drama,Comedy,Romance",en,7.864,8/30/2013,5.4,246
97434,Gambit,"Comedy,Crime",en,15.967,4/25/2012,5.4,551
14560,Paul Blart: Mall Cop,"Action,Adventure,Comedy,Family",en,40.328,1/15/2009,5.4,2083
531949,Father of the Year,Comedy,en,10.143,7/20/2018,5.4,401
80015,Hollywoo,Comedy,fr,5.014,12/7/2011,5.4,535
481762,"Neuilly sa mère, sa mère !",Comedy,fr,5.508,8/8/2018,5.4,297
447665,Kickboxer: Retaliation,"Action,Drama",en,27.542,1/26/2018,5.4,235
190847,The Last Days on Mars,"Science Fiction,Thriller,Horror",en,10.822,8/11/2013,5.4,653
76757,Jupiter Ascending,"Science Fiction,Fantasy,Action",en,65.454,2/4/2015,5.4,5953
505063,Await Further Instructions,"Mystery,Horror,Science Fiction",en,8.638,8/26/2018,5.4,205
23047,Season of the Witch,"Adventure,Fantasy,Action",en,58.166,1/7/2011,5.4,2073
300803,Dragonheart 3: The Sorcerer's Curse,Fantasy,en,42.241,2/24/2015,5.4,203
96936,The Bling Ring,"Drama,Crime",en,10.991,6/12/2013,5.4,2763
92182,Silent House,"Horror,Mystery",en,8.247,1/21/2011,5.4,315
286873,Northmen: A Viking Saga,"Adventure,Action,Drama",en,15.635,10/23/2014,5.4,291
10658,Howard the Duck,"Comedy,Fantasy,Science Fiction",en,12.966,8/1/1986,5.4,790
10007,See No Evil,"Horror,Thriller",en,25.305,5/19/2006,5.4,509
520360,King of Thieves,"Crime,Drama",en,10.644,9/4/2018,5.4,333
330947,Song to Song,"Drama,Romance",en,11.932,3/17/2017,5.4,736
10984,Valentine,"Horror,Thriller",en,8.454,2/2/2001,5.4,428
372411,Absolutely Fabulous: The Movie,Comedy,en,11.139,7/1/2016,5.4,203
227348,Paranormal Activity: The Marked Ones,"Horror,Thriller",en,53.953,1/1/2014,5.4,1202
9827,Phantoms,"Horror,Science Fiction,Thriller",en,8.565,1/23/1998,5.4,269
1641,Forces of Nature,"Romance,Comedy",en,7.772,3/12/1999,5.4,444
49950,The Roommate,"Thriller,Drama,Horror",en,15.282,2/4/2011,5.4,784
11982,Look Who's Talking Now!,"Romance,Comedy,Family",en,13.049,11/5/1993,5.4,846
10160,A Nightmare on Elm Street: The Dream Child,"Horror,Thriller",en,17.802,8/11/1989,5.4,948
19824,Van Wilder: Freshman Year,Comedy,en,16.939,6/2/2009,5.4,270
646593,Wander,"Thriller,Crime,Mystery",en,8.681,12/4/2020,5.4,228
333386,The Duel,"Western,Drama",en,10.669,6/24/2016,5.4,280
6589,Underdog,"Family,Action,Adventure,Comedy,Fantasy",en,17.271,8/3/2007,5.4,573
11568,Blues Brothers 2000,"Music,Action,Comedy,Crime",en,11.385,2/5/1998,5.4,537
7840,"10,000 BC","Adventure,Action,Drama,Fantasy",en,30.54,2/22/2008,5.4,2491
353686,Visions,"Thriller,Horror",en,8.186,8/28/2015,5.4,377
11361,Halloween 5: The Revenge of Michael Myers,"Horror,Thriller",en,37.525,10/12/1989,5.4,893
43593,Piranha 3D,"Comedy,Horror",en,51.526,8/20/2010,5.4,1787
3132,Bad Company,"Action,Adventure,Comedy,Thriller",en,11.282,6/7/2002,5.4,605
414,Batman Forever,"Action,Crime,Fantasy",en,29.672,6/16/1995,5.4,4346
9456,The Crow: Salvation,"Action,Thriller,Crime,Fantasy,Mystery",en,15.062,10/31/2000,5.4,249
8427,I Spy,"Action,Adventure,Comedy,Thriller",en,11.962,10/31/2002,5.4,792
2274,The Seeker: The Dark Is Rising,"Adventure,Drama,Fantasy,Family,Thriller",en,8.299,10/5/2007,5.4,338
43074,Ghostbusters,"Action,Fantasy,Comedy",en,50.082,7/14/2016,5.4,5548
25678,American Ninja 2: The Confrontation,Action,en,17.851,5/1/1987,5.4,206
516043,Arrivano i prof,Comedy,it,6.558,5/1/2018,5.4,337
411144,We Have Always Lived in the Castle,"Mystery,Thriller,Horror",en,9.263,5/17/2019,5.4,231
276839,Home Sweet Hell,"Drama,Comedy",en,8.638,3/13/2015,5.4,385
323020,Bis,Comedy,fr,4.889,2/18/2015,5.4,474
239573,Unfinished Business,Comedy,en,11.877,3/5/2015,5.4,686
127493,Stolen,"Action,Crime,Thriller",en,20.561,9/6/2012,5.4,846
24150,Halloween II,Horror,en,30.2,8/28/2009,5.4,1087
19585,G-Force,"Family,Fantasy,Action,Adventure,Comedy",en,21.196,7/21/2009,5.4,1533
534072,Great White,"Horror,Thriller",en,19.536,5/13/2021,5.4,276
20825,I Hate Valentine's Day,"Comedy,Romance",en,8.022,6/27/2009,5.4,238
11469,Black Knight,"Comedy,Fantasy,Adventure",en,14.892,11/21/2001,5.4,917
411626,Gangsterdam,"Action,Comedy",fr,6.817,3/29/2017,5.4,252
401561,Mom and Dad,"Thriller,Horror,Comedy",en,17.231,1/19/2018,5.4,811
42194,Tekken,"Crime,Drama,Action,Thriller,Science Fiction",en,62.232,3/20/2010,5.4,565
203835,Amityville: The Awakening,"Thriller,Horror",en,18.208,7/20/2017,5.4,888
125509,Wrong Turn 5: Bloodlines,"Horror,Thriller",en,85.021,10/23/2012,5.4,726
290637,Pay the Ghost,Horror,en,15.601,9/16/2015,5.4,652
595985,Cold Blood,"Thriller,Action",en,17.559,5/15/2019,5.4,307
454283,Action Point,"Comedy,Drama",en,9.633,6/1/2018,5.4,279
419504,Religious Place of Worship,Comedy,it,4.146,12/15/2016,5.4,216
326,Snakes on a Plane,"Action,Crime,Thriller,Horror",en,20.882,8/17/2006,5.4,1423
373569,Snatched,"Action,Comedy",en,12.94,5/3/2017,5.4,710
10642,Loser,"Comedy,Romance",en,7.588,7/21/2000,5.4,351
465109,The Week Of,Comedy,en,13.131,4/27/2018,5.4,659
325844,Serial Teachers 2,Comedy,fr,5.685,7/1/2015,5.4,843
284564,31,"Horror,Thriller",en,10.219,9/15/2016,5.4,648
244316,Into the Grizzly Maze,"Action,Horror,Thriller",en,11.677,2/27/2015,5.4,214
225886,Sex Tape,Comedy,en,95.199,7/17/2014,5.4,3653
286538,Bokeh,"Drama,Science Fiction,Thriller",en,7.532,3/24/2017,5.4,212
560391,Downhill,"Drama,Comedy",en,9.996,2/6/2020,5.4,214
178809,The Colony,"Action,Science Fiction,Horror",en,13.466,4/12/2013,5.4,945
9264,Poison Ivy,"Thriller,Drama",en,17.188,5/8/1992,5.4,271
169209,Empire State,"Action,Drama",en,34.545,9/3/2013,5.4,568
14034,What's the Worst That Could Happen?,"Action,Comedy,Crime",en,6.913,5/31/2001,5.4,241
