order_id,order_date,customer_id,customer_region,product_category,product_price,quantity,discount_percent,payment_method,order_status,revenue
103611,2023-12-24,1078,SOUTH,,361.91,6,5,,Cancelled,2062.8869999999997
103612,2023-01-16,1050,North,Clothng,854.0,3,20,Debit Card,delivered,2049.6
103613,2023-03-07,1175,South,Clothing,1253.51,0,-5,Debit Card,In Transit,0.0
103614,2023-05-25,1252,SOUTH,Home,292.82,6,5,UPI,Cancelled,1669.074
103615,2023-06-11,1245,,,1065.56,1,-5,COD,Returned,1118.838
103616,2023-08-22,1105,SOUTH,Electronics,96.8,7,15,Debit Card,In Transit,575.96
103617,2023-05-24,1192,north,Clothing,1378.81,7,0,credit card,Returned,9651.67
103618,2023-12-24,1315,East,Clothng,126.21,0,-5,Credit Card,Cancelled,0.0
103619,2023-07-07,1301,north,electronics,1371.78,3,10,,Delivered,3703.806
103620,2023-11-18,1547,South,Electronics,738.76,6,5,COD,In Transit,4210.931999999999
103621,2023-01-13,1267,,,674.9,3,10,credit card,In Transit,1822.2299999999998
103622,2023-07-03,1169,West,electronics,1460.09,0,5,Credit Card,Cancelled,0.0
103623,2023-04-21,1550,,Clothing,1485.62,3,0,credit card,In Transit,4456.86
103624,2023-10-17,1454,,Home,977.02,6,15,COD,In Transit,4982.802
103625,2023-10-22,1291,,Clothing,195.04,2,20,UPI,Cancelled,312.064
103626,2023-08-03,1563,north,Home,761.72,4,15,Credit Card,delivered,2589.848
103627,2023-04-30,1140,West,Clothing,796.1,1,0,credit card,Cancelled,796.1
103628,2023-02-24,1145,SOUTH,Electronics,774.1,4,105,,In Transit,-154.82000000000014
103629,2023-01-27,1424,South,Electronics,856.39,1,0,,Cancelled,856.39
103630,2023-04-28,1313,East,,32.99,6,0,credit card,In Transit,197.94
103631,2023-08-09,1183,West,electronics,1068.28,3,0,COD,Returned,1310.5869126243738
103632,2023-08-19,1127,South,Clothing,1070.03,7,0,COD,Returned,7490.21
103633,2023-02-22,1286,West,Clothing,177.63,6,5,,Delivered,1012.4909999999999
103634,2023-10-22,1252,north,electronics,857.51,0,10,,Cancelled,0.0
103635,2023-11-17,1385,South,Clothng,854.7,7,20,COD,Cancelled,4786.320000000001
103636,2023-08-21,1229,north,,1025.26,0,105,UPI,Returned,-0.0
103637,2023-06-07,1270,North,Clothing,132.67,3,20,Debit Card,Returned,318.408
103638,2023-09-26,1414,South,,941.62,1,5,credit card,Returned,894.539
103639,2023-01-21,1197,West,Clothing,424.72,3,15,UPI,Delivered,1083.036
103640,2023-02-22,1322,North,Clothing,762.97,1,20,credit card,Delivered,610.3760000000001
103641,2023-10-02,1055,north,Clothng,1161.12,3,5,,delivered,3309.1919999999996
103642,2023-11-09,1202,north,Electronics,1059.94,7,15,UPI,Cancelled,6306.643
103643,2023-10-08,1137,West,,182.76,3,5,,Delivered,520.866
103644,2023-08-02,1421,North,electronics,888.82,3,0,,In Transit,2666.46
103645,2023-01-31,1056,,,1453.83,7,5,,Cancelled,9667.9695
103646,2023-12-03,1561,SOUTH,Clothng,239.37,0,10,Credit Card,delivered,0.0
103647,2023-07-02,1070,East,Home,1280.1,1,15,Debit Card,Returned,1088.0849999999998
103648,2023-01-23,1593,West,Home,1055.31,5,0,,delivered,5276.549999999999
103649,2023-02-01,1371,north,Clothng,1162.13,3,10,credit card,Cancelled,3137.751
103650,2023-03-15,1599,South,Clothng,426.53,4,-5,COD,Returned,1791.426
103651,2023-01-10,1513,North,Electronics,435.39,4,105,Debit Card,delivered,-87.07800000000007
103652,2023-02-23,1083,SOUTH,,1359.5,6,0,credit card,delivered,8157.0
103653,2023-02-21,1042,East,,542.95,6,0,Credit Card,Cancelled,3257.7000000000003
103654,2023-05-28,1132,South,Home,99.21,0,10,,Delivered,0.0
103655,2023-06-09,1394,North,electronics,902.89,2,5,credit card,In Transit,1715.491
103656,2023-01-14,1064,SOUTH,,191.6,5,0,credit card,delivered,958.0
103657,2023-06-27,1289,West,Clothing,1195.91,0,0,credit card,In Transit,0.0
103658,2023-02-22,1375,SOUTH,Clothing,964.41,2,20,Debit Card,Cancelled,1543.056
103659,2023-12-01,1466,West,Electronics,1312.72,0,15,,Cancelled,0.0
103660,2023-01-22,1212,,Electronics,1178.33,6,5,credit card,Delivered,6716.480999999999
103661,2023-01-30,1147,North,Home,172.61,4,5,COD,Returned,655.918
103662,2023-07-10,1572,SOUTH,electronics,574.7,3,10,,In Transit,1551.69
103663,2023-09-17,1470,East,electronics,1162.97,1,0,UPI,delivered,817.3938464750681
103664,2023-07-24,1148,SOUTH,Clothng,628.93,6,5,COD,Returned,3584.901
103665,2023-02-28,1087,North,Electronics,1458.69,3,0,Credit Card,In Transit,5626.304658634682
103666,2023-09-21,1323,South,,1104.93,4,5,Debit Card,In Transit,4198.734
103667,2023-01-12,1395,South,Clothing,28.17,7,0,UPI,Returned,197.19
103668,2023-04-29,1403,SOUTH,,1320.58,1,10,Debit Card,Returned,1188.522
103669,2023-10-17,1081,SOUTH,Clothing,155.7,2,10,Debit Card,Delivered,280.26
103670,2023-12-04,1285,West,Home,215.08,2,0,credit card,delivered,430.16
103671,2023-09-05,1381,North,Clothing,1103.07,4,0,COD,delivered,3909.012102269631
103672,2023-12-20,1269,West,,1298.13,1,0,UPI,delivered,1298.13
103673,2023-05-07,1291,East,,806.84,3,10,credit card,Returned,2178.468
103674,2023-03-16,1452,,electronics,437.13,4,0,UPI,Delivered,1748.52
103675,2023-12-27,1023,South,electronics,530.22,2,0,,Cancelled,1183.3995426031315
103676,2023-07-23,1310,north,Electronics,517.62,7,10,,Delivered,3261.0060000000003
103677,2023-02-18,1460,north,,493.38,4,15,COD,Returned,1677.492
103678,2023-03-20,1207,North,Home,368.15,7,0,credit card,Delivered,2577.0499999999997
103679,2023-08-29,1437,North,Clothing,915.26,3,5,UPI,Returned,2608.4909999999995
103680,2023-12-15,1537,north,Electronics,1351.11,0,-5,,In Transit,0.0
103681,2023-06-03,1335,North,Clothng,464.09,7,-5,credit card,In Transit,3411.0615
103682,2023-10-01,1421,South,Clothng,284.11,7,0,Debit Card,Cancelled,1988.77
103683,2023-04-06,1320,East,Clothing,1258.67,5,20,,In Transit,5034.68
103684,2023-08-02,1496,East,Clothing,1113.97,5,10,Credit Card,Cancelled,5012.865000000001
103685,2023-10-21,1586,West,Clothing,1396.6,6,105,UPI,delivered,-418.9800000000003
103686,2023-07-28,1162,South,electronics,252.45,5,5,,Returned,1199.1375
103687,2023-12-09,1540,,Clothing,220.66,0,15,COD,delivered,0.0
103688,2023-03-29,1164,North,Clothng,814.44,3,15,UPI,delivered,2076.822
103689,2023-11-02,1565,North,Clothing,923.58,6,5,Credit Card,Cancelled,8752.302325966082
103690,2023-09-21,1294,,,722.86,1,15,UPI,Returned,614.431
103691,2023-11-21,1041,West,Home,900.46,7,0,UPI,Cancelled,6303.22
103692,2023-11-16,1284,West,Clothng,274.67,4,0,,Delivered,1098.68
103693,2023-06-06,1386,North,Home,722.02,3,5,UPI,delivered,2057.757
103694,2023-06-05,1137,North,Clothng,988.85,0,-5,COD,Returned,0.0
103695,2023-05-19,1186,,Electronics,651.9,7,5,Credit Card,delivered,4335.135
103696,2023-05-01,1430,South,,1020.77,6,10,,Delivered,5512.158
103697,2023-03-06,1553,,Clothng,679.53,2,10,Credit Card,Delivered,726.9048915600324
103698,2023-04-17,1415,West,,503.73,5,0,COD,Returned,2518.65
103699,2023-05-27,1425,,Clothng,458.89,5,0,UPI,Returned,2294.45
103700,2023-05-17,1415,,Home,619.3,3,15,UPI,Delivered,1579.215
103701,2023-06-11,1025,,Home,39.52,7,105,,delivered,-13.832000000000015
103702,2023-04-10,1370,South,Clothng,1004.45,5,0,Credit Card,In Transit,5022.25
103703,2023-12-04,1384,SOUTH,Clothng,1268.43,5,5,UPI,delivered,6025.0425000000005
103704,2023-11-03,1055,North,electronics,535.17,7,0,Debit Card,In Transit,3746.1899999999996
103705,2023-05-21,1252,north,,73.82,3,0,UPI,Cancelled,221.45999999999998
103706,2023-03-24,1105,,,1480.23,3,0,UPI,Returned,4440.6900000000005
103707,2023-06-26,1129,north,,399.23,6,5,credit card,Delivered,2275.611
103708,2023-07-17,1375,SOUTH,,194.3,0,0,Credit Card,Cancelled,0.0
103709,2023-04-22,1307,North,Electronics,557.78,0,0,Credit Card,delivered,0.0
103710,2023-02-25,1090,West,Electronics,1109.14,5,15,Debit Card,In Transit,4713.845
103711,2023-06-28,1392,north,Clothing,444.41,6,105,Debit Card,Returned,-133.32300000000012
103712,2023-07-05,1533,West,Clothng,864.18,3,0,Debit Card,In Transit,2592.54
103713,2023-08-06,1109,north,Clothng,626.26,3,10,Credit Card,delivered,1690.902
103714,2023-11-12,1560,West,Clothng,181.06,5,0,credit card,delivered,905.3
103715,2023-08-05,1584,,Clothng,498.78,1,-5,credit card,Delivered,523.7189999999999
103716,2023-04-30,1339,north,,1088.68,2,10,COD,Cancelled,1959.6240000000003
103717,2023-06-24,1564,West,,919.95,4,20,Credit Card,Returned,2943.84
103718,2023-01-23,1355,SOUTH,Electronics,184.07,4,0,COD,Delivered,736.28
103719,2023-08-01,1167,South,Home,249.17,7,10,UPI,In Transit,525.8574546100139
103720,2023-08-23,1556,West,electronics,962.9,5,5,Debit Card,Cancelled,4573.775
103721,2023-01-13,1451,South,,1221.06,6,0,COD,Returned,7326.36
103722,2023-04-11,1104,South,,527.46,7,0,,In Transit,3692.2200000000003
103723,2023-01-24,1149,North,,894.99,4,10,COD,Returned,3221.964
103724,2023-12-30,1145,,Home,260.11,0,15,Credit Card,Returned,0.0
103725,2023-01-11,1298,SOUTH,Home,470.51,6,0,Debit Card,Cancelled,2823.06
103726,2023-09-30,1166,South,Electronics,35.3,7,10,Debit Card,In Transit,222.39
103727,2023-10-08,1047,East,,1153.57,6,0,credit card,Delivered,6921.42
103728,2023-04-04,1238,,electronics,604.51,7,0,COD,Delivered,4231.57
103729,2023-07-20,1006,South,Clothng,1225.11,0,10,credit card,Delivered,0.0
103730,2023-01-21,1463,West,,1064.02,1,0,COD,Returned,1064.02
103731,2023-12-06,1452,South,Electronics,1243.97,5,5,Credit Card,delivered,5908.8575
103732,2023-07-30,1370,West,Electronics,432.06,0,0,Credit Card,Cancelled,0.0
103733,2023-05-20,1548,West,electronics,281.74,5,10,UPI,Delivered,1267.8300000000002
103734,2023-10-20,1486,East,Clothing,1458.0,5,5,COD,Cancelled,6925.5
103735,2023-10-25,1210,South,Electronics,1077.41,7,105,COD,Returned,-377.09350000000035
103736,2023-04-11,1164,South,Home,1251.89,6,0,Debit Card,Cancelled,7511.34
103737,2023-10-31,1124,north,Home,24.63,3,15,Debit Card,Delivered,62.8065
103738,2023-12-25,1336,,Clothng,534.92,2,0,credit card,Delivered,1069.84
103739,2023-01-28,1191,north,Electronics,1115.51,2,5,UPI,Returned,2119.469
103740,2023-02-10,1213,North,Clothng,121.58,5,10,Credit Card,Returned,547.11
103741,2023-12-21,1573,West,Electronics,853.17,2,0,COD,In Transit,1706.34
103742,2023-10-30,1327,East,electronics,646.46,2,5,credit card,Returned,1228.2740000000001
103743,2023-05-26,1380,north,,31.34,4,0,UPI,delivered,125.36
103744,2023-09-13,1577,South,Electronics,357.78,6,0,Debit Card,delivered,2146.68
103745,2023-08-15,1238,North,Clothing,430.76,4,0,UPI,Delivered,1723.04
103746,2023-08-24,1531,East,Home,172.23,3,15,credit card,Returned,439.1864999999999
103747,2023-12-27,1081,SOUTH,electronics,949.15,1,15,Credit Card,delivered,806.7774999999999
103748,2023-01-13,1362,South,,367.38,6,0,Debit Card,delivered,2204.2799999999997
103749,2023-07-29,1504,South,,420.04,0,5,,In Transit,0.0
103750,2023-08-17,1201,SOUTH,Home,1347.87,7,0,Debit Card,Returned,9435.09
103751,2023-04-10,1503,West,,703.35,7,0,Credit Card,In Transit,4923.45
103752,2023-01-31,1036,West,Clothng,591.23,7,15,Debit Card,Cancelled,3517.8185000000003
103753,2023-01-16,1588,north,electronics,1087.19,0,10,credit card,In Transit,0.0
103754,2023-05-17,1401,north,Clothing,1364.87,4,0,Debit Card,Cancelled,5459.48
103755,2023-11-25,1175,South,Home,42.43,5,0,COD,Cancelled,212.15
103756,2023-06-15,1544,,Electronics,675.12,2,20,UPI,Returned,1080.192
103757,2023-11-06,1569,South,Electronics,918.12,3,0,credit card,Cancelled,2754.36
103758,2023-04-10,1466,north,Electronics,481.25,1,0,Credit Card,Cancelled,254.00671692293864
103759,2023-04-19,1200,SOUTH,electronics,1159.75,4,10,credit card,In Transit,4175.1
103760,2023-12-09,1539,north,Clothing,1457.36,5,10,COD,Returned,6558.12
103761,2023-06-22,1546,South,,1415.42,3,5,Debit Card,Returned,4033.947
103762,2023-08-25,1393,East,Clothing,402.64,7,20,Debit Card,Cancelled,2254.784
103763,2023-06-11,1041,South,Clothing,343.38,5,0,,In Transit,1716.9
103764,2023-08-04,1596,East,Home,1436.45,3,15,credit card,In Transit,3662.9475
103765,2023-09-21,1392,East,electronics,690.65,4,0,Debit Card,In Transit,2762.6
103766,2023-09-20,1440,South,Electronics,316.41,3,10,Debit Card,In Transit,854.307
103767,2023-10-19,1505,,Home,1061.96,6,20,COD,Delivered,5097.408
103768,2023-10-01,1319,,,430.21,2,5,Credit Card,Cancelled,817.3989999999999
103769,2023-01-03,1552,North,Clothing,404.53,3,15,,Cancelled,1031.5514999999998
103770,2023-01-28,1214,north,Electronics,1319.48,1,20,,Cancelled,1055.584
103771,2023-11-22,1070,,electronics,247.91,3,0,,Returned,743.73
103772,2023-05-29,1567,West,Clothng,101.27,6,15,UPI,Returned,516.477
103773,2023-01-28,1235,South,Clothing,407.43,0,-5,credit card,In Transit,0.0
103774,2023-11-06,1280,East,Clothing,912.38,6,10,Credit Card,Returned,7560.80722262506
103775,2023-03-06,1161,South,Clothing,189.02,3,0,UPI,delivered,567.0600000000001
103776,2023-12-22,1190,north,Clothing,710.03,7,0,Credit Card,Cancelled,4970.21
103777,2023-01-21,1008,SOUTH,Electronics,942.87,5,0,credit card,Cancelled,4714.35
103778,2023-09-09,1059,,electronics,1273.86,7,0,,Delivered,8917.019999999999
103779,2023-08-23,1224,,Home,348.66,7,5,COD,Delivered,2318.5890000000004
103780,2023-08-15,1581,,Electronics,1226.93,4,0,COD,delivered,4907.72
103781,2023-01-13,1286,East,electronics,356.18,0,0,COD,Delivered,0.0
103782,2023-11-09,1168,West,Home,1016.77,4,5,Credit Card,In Transit,3863.7259999999997
103783,2023-02-18,1061,West,Clothing,648.86,5,5,credit card,In Transit,3082.085
103784,2023-04-28,1348,,electronics,176.45,1,10,Debit Card,Cancelled,158.805
103785,2023-02-23,1441,West,Clothing,1072.82,2,15,Debit Card,In Transit,1823.7939999999999
103786,2023-05-18,1013,SOUTH,electronics,330.56,1,0,COD,Delivered,330.56
103787,2023-02-22,1163,,,269.05,0,0,Credit Card,delivered,0.0
103788,2023-02-13,1419,North,Clothng,540.69,5,0,Debit Card,In Transit,2703.4500000000003
103789,2023-10-30,1519,East,Clothing,981.67,7,5,Credit Card,Cancelled,6528.1055
103790,2023-02-22,1547,SOUTH,Clothing,354.82,5,0,credit card,Cancelled,1774.1
103791,2023-03-15,1559,East,Clothing,279.57,7,15,COD,Delivered,1663.4415
103792,2023-02-15,1596,,,19.88,2,0,UPI,In Transit,39.76
103793,2023-01-13,1027,SOUTH,Electronics,710.11,3,-5,COD,Delivered,2236.8465
103794,2023-06-14,1445,,Home,645.83,0,5,UPI,Cancelled,0.0
103795,2023-04-12,1207,SOUTH,Clothing,354.63,2,5,Debit Card,delivered,673.7969999999999
103796,2023-10-07,1469,,Clothing,85.21,6,15,,In Transit,434.57099999999997
103797,2023-09-15,1103,North,Electronics,646.74,6,15,UPI,delivered,3298.374
103798,2023-12-03,1425,East,Electronics,1183.37,4,10,,In Transit,4260.132
103799,2023-12-22,1100,SOUTH,Clothng,1074.35,7,-5,Credit Card,Cancelled,7896.472499999999
103800,2023-05-18,1540,North,electronics,1291.89,2,5,,In Transit,2454.591
103801,2023-06-12,1521,South,Clothing,19.33,4,20,UPI,Cancelled,61.855999999999995
103802,2023-04-21,1105,,electronics,1449.8,6,0,Debit Card,Returned,8698.8
103803,2023-04-12,1276,north,Electronics,515.41,6,20,Debit Card,Cancelled,2473.9680000000003
103804,2023-01-17,1064,SOUTH,Electronics,1485.64,4,0,COD,Cancelled,5942.56
103805,2023-09-25,1187,West,Clothng,382.67,5,0,Debit Card,In Transit,1913.3500000000001
103806,2023-07-01,1316,North,Home,709.95,2,10,Credit Card,delivered,1277.91
103807,2023-01-24,1137,North,,534.12,5,0,UPI,Cancelled,2670.6
103808,2023-01-29,1342,SOUTH,,536.86,6,0,credit card,In Transit,4053.0152813607556
103809,2023-06-20,1104,North,,1264.21,5,0,Debit Card,Cancelled,6321.05
103810,2023-08-16,1545,South,Electronics,1120.9,7,10,,Delivered,7061.670000000001
103811,2023-07-07,1379,North,Clothing,1488.27,1,20,UPI,Delivered,1190.616
103812,2023-12-12,1109,north,Clothng,922.2,1,10,COD,Delivered,829.98
103813,2023-08-18,1544,north,Home,697.57,5,20,credit card,Delivered,2790.2800000000007
103814,2023-11-17,1353,,,139.66,5,5,COD,delivered,263.19218013352906
103815,2023-12-06,1316,,Clothng,1494.86,7,0,Credit Card,Cancelled,10464.019999999999
103816,2023-04-29,1265,West,Electronics,829.54,4,0,COD,Delivered,3318.16
103817,2023-06-05,1064,South,,1052.21,5,10,UPI,In Transit,4734.945000000001
103818,2023-09-29,1332,north,Home,613.08,0,0,credit card,Delivered,0.0
103819,2023-06-24,1512,SOUTH,electronics,823.83,2,0,COD,Returned,1647.66
103820,2023-04-14,1132,East,Home,1414.15,0,5,COD,Returned,0.0
103821,2023-04-02,1591,East,Clothing,253.8,1,10,,delivered,228.42000000000002
103822,2023-07-05,1539,East,,442.1,0,0,,Returned,0.0
103823,2023-10-10,1534,,,232.33,3,20,Credit Card,In Transit,712.521342081068
103824,2023-06-30,1495,SOUTH,electronics,1189.36,3,15,UPI,Delivered,3032.868
103825,2023-06-19,1368,North,electronics,97.76,1,15,COD,Returned,83.096
103826,2023-07-06,1098,SOUTH,,127.04,0,105,UPI,Returned,-0.0
103827,2023-06-24,1316,North,Clothing,451.25,2,0,Debit Card,delivered,902.5
103828,2023-08-10,1122,East,electronics,773.71,7,10,Credit Card,Returned,4874.3730000000005
103829,2023-08-21,1319,West,Electronics,612.38,1,20,,Delivered,489.904
103830,2023-06-11,1592,West,,72.0,3,10,Credit Card,Cancelled,194.4
103831,2023-05-14,1494,North,Home,1436.45,1,15,Credit Card,Delivered,1220.9825
103832,2023-08-12,1456,East,Home,1429.54,0,5,UPI,Returned,0.0
103833,2023-06-02,1521,SOUTH,Clothing,422.64,0,10,,Returned,0.0
103834,2023-02-02,1519,West,Electronics,1098.63,0,0,,Returned,0.0
103835,2023-02-24,1314,North,electronics,869.97,4,105,COD,delivered,-173.99400000000017
103836,2023-01-07,1541,SOUTH,,360.03,0,20,COD,In Transit,0.0
103837,2023-09-01,1478,East,Home,396.95,5,20,UPI,Delivered,1587.8000000000002
103838,2023-11-09,1019,South,Home,739.27,3,10,UPI,Returned,1996.029
103839,2023-05-06,1559,East,Home,631.76,6,0,Debit Card,Cancelled,3790.56
103840,2023-01-12,1129,,Home,440.39,3,0,credit card,delivered,1321.17
103841,2023-01-16,1292,East,Clothng,1212.23,4,20,credit card,In Transit,3879.1360000000004
103842,2023-07-27,1131,SOUTH,Clothing,724.79,3,0,Credit Card,Returned,2174.37
103843,2023-02-12,1355,SOUTH,electronics,984.0,3,0,COD,Delivered,2952.0
103844,2023-05-15,1053,north,,287.96,1,10,,Cancelled,259.164
103845,2023-08-16,1386,north,,802.59,6,5,Credit Card,delivered,4574.763
103846,2023-04-21,1264,SOUTH,,480.37,6,10,,Delivered,2593.9980000000005
103847,2023-11-03,1214,SOUTH,electronics,791.99,0,5,COD,Delivered,0.0
103848,2023-06-09,1459,South,Clothing,1172.33,5,10,COD,delivered,5275.485
103849,2023-11-27,1457,South,Electronics,1154.53,5,20,Debit Card,Delivered,4618.12
103850,2023-09-21,1042,East,Clothing,534.56,1,0,UPI,Cancelled,534.56
103851,2023-08-13,1585,,Home,1042.94,5,0,UPI,Cancelled,5214.700000000001
103852,2023-08-05,1277,West,Home,1412.23,1,5,UPI,Delivered,1341.6185
103853,2023-02-14,1129,,Clothing,940.38,6,105,credit card,Returned,-282.11400000000026
103854,2023-08-02,1349,South,Clothing,226.87,6,0,UPI,Delivered,1361.22
103855,2023-02-28,1543,East,electronics,1021.16,7,0,credit card,Returned,7148.12
103856,2023-05-12,1105,,electronics,161.83,6,10,,Delivered,1469.9686062673043
103857,2023-04-14,1000,North,Clothng,1308.81,5,5,Credit Card,In Transit,6216.847499999999
103858,2023-07-14,1583,north,,777.41,3,105,credit card,Cancelled,-116.6115000000001
103859,2023-06-06,1431,,Clothng,580.79,6,20,COD,Delivered,2787.792
103860,2023-04-08,1305,West,,90.22,7,5,Debit Card,Cancelled,599.963
103861,2023-08-14,1526,East,Home,574.27,2,10,Debit Card,delivered,1033.686
103862,2023-07-24,1052,,Clothng,1355.29,0,0,COD,In Transit,0.0
103863,2023-03-20,1519,SOUTH,Clothng,36.37,2,10,,Returned,65.466
103864,2023-05-04,1329,North,Electronics,714.6,3,15,Credit Card,delivered,2379.7357223779513
103865,2023-08-06,1557,north,Clothing,1397.08,4,0,Debit Card,In Transit,5588.32
103866,2023-01-04,1324,North,electronics,595.29,1,0,COD,delivered,595.29
103867,2023-03-31,1113,East,Clothng,645.12,7,-5,Debit Card,Cancelled,4741.6320000000005
103868,2023-04-14,1146,South,electronics,869.95,5,5,credit card,In Transit,4132.2625
103869,2023-04-29,1165,north,,697.09,5,10,,delivered,3136.905
103870,2023-05-13,1378,North,Clothng,257.06,3,0,Debit Card,Returned,771.1800000000001
103871,2023-11-08,1138,South,,32.74,5,5,,In Transit,155.51500000000001
103872,2023-04-06,1298,West,Clothng,916.67,3,20,,In Transit,2200.008
103873,2023-11-27,1275,East,Home,1381.61,7,0,credit card,delivered,14978.487068938031
103874,2023-05-23,1177,East,Electronics,164.01,2,10,,Delivered,295.218
103875,2023-10-15,1353,north,,320.37,4,0,credit card,Returned,1281.48
103876,2023-01-28,1153,North,Clothing,558.49,1,5,Debit Card,Returned,530.5654999999999
103877,2023-10-05,1200,West,Clothing,1214.07,5,-5,Debit Card,delivered,6373.867499999999
103878,2023-08-21,1114,SOUTH,Home,407.54,4,10,,Cancelled,1467.144
103879,2023-01-17,1553,north,Home,1323.67,4,-5,credit card,Cancelled,5559.414000000001
103880,2023-02-28,1067,SOUTH,Clothing,87.16,4,-5,Debit Card,Delivered,366.072
103881,2023-03-31,1444,north,,1411.73,0,-5,,Delivered,0.0
103882,2023-07-18,1444,North,Clothing,843.32,4,20,Credit Card,delivered,2698.6240000000003
103883,2023-12-28,1325,West,Electronics,989.87,6,0,UPI,Cancelled,5939.22
103884,2023-01-26,1358,North,Clothng,554.7,3,-5,UPI,Returned,1747.3050000000003
103885,2023-01-25,1144,East,Electronics,1174.08,0,0,COD,Cancelled,0.0
103886,2023-10-28,1274,SOUTH,Clothing,254.02,6,0,,delivered,1524.1200000000001
103887,2023-12-05,1508,South,Clothng,78.12,0,0,UPI,Cancelled,0.0
103888,2023-09-24,1178,,Clothing,596.3,4,0,Credit Card,In Transit,3870.853268044449
103889,2023-06-30,1476,East,Electronics,1281.28,5,10,,delivered,5765.76
103890,2023-12-26,1413,East,Electronics,1133.62,5,5,UPI,In Transit,5384.694999999999
103891,2023-03-09,1152,SOUTH,,778.15,5,0,UPI,delivered,3890.75
103892,2023-12-17,1103,north,,860.35,5,5,Credit Card,Returned,4086.6625
103893,2023-11-17,1074,East,Electronics,199.19,3,5,credit card,delivered,567.6914999999999
103894,2023-02-18,1127,,Clothng,1261.82,7,15,UPI,delivered,7507.829
103895,2023-06-24,1567,West,,1181.5,5,0,COD,delivered,5907.5
103896,2023-02-21,1344,East,,986.42,1,0,UPI,delivered,986.42
103897,2023-04-12,1530,West,electronics,701.96,4,0,UPI,Delivered,2807.84
103898,2023-08-04,1158,North,electronics,1446.87,0,0,Credit Card,In Transit,0.0
103899,2023-07-07,1537,north,,1319.15,1,10,Credit Card,delivered,1187.2350000000001
103900,2023-02-26,1425,West,Clothing,968.42,5,5,,delivered,4599.994999999999
103901,2023-02-16,1022,East,Clothng,560.84,1,0,COD,Delivered,560.84
103902,2023-06-08,1046,north,Home,928.94,0,0,Debit Card,Cancelled,0.0
103903,2023-06-23,1524,,,865.28,5,0,Credit Card,Delivered,4326.4
103904,2023-08-30,1143,north,electronics,594.39,1,105,Debit Card,Delivered,-26.106857356171545
103905,2023-10-09,1584,West,Clothng,463.48,3,0,COD,Delivered,1390.44
103906,2023-08-29,1588,West,Clothng,613.48,3,20,UPI,delivered,1472.352
103907,2023-01-05,1418,South,electronics,863.0,4,15,,Delivered,2934.2
103908,2023-03-25,1084,South,Clothng,645.06,7,0,UPI,Delivered,4515.42
103909,2023-11-04,1415,north,Clothng,399.04,4,105,,Delivered,-79.80800000000008
103910,2023-12-27,1481,SOUTH,electronics,1142.64,6,15,Debit Card,delivered,6999.818824045327
103911,2023-09-05,1455,SOUTH,Electronics,799.54,1,10,COD,Returned,719.586
103912,2023-02-23,1296,South,,106.17,0,5,COD,Returned,0.0
103913,2023-06-10,1111,East,Clothing,555.63,3,10,Credit Card,Cancelled,1500.201
103914,2023-08-14,1229,North,Home,1327.95,2,0,Debit Card,delivered,2655.9
103915,2023-01-15,1095,north,Clothing,1134.08,7,0,,Delivered,7938.5599999999995
103916,2023-08-12,1377,North,Electronics,488.25,4,20,Credit Card,Delivered,1562.4
103917,2023-03-02,1155,South,Electronics,1407.58,6,20,Debit Card,Delivered,6756.384
103918,2023-05-02,1420,West,Clothng,119.52,3,0,Credit Card,Returned,358.56
103919,2023-10-04,1104,,Clothing,1442.05,6,15,Credit Card,Delivered,7354.454999999999
103920,2023-02-15,1329,north,Electronics,372.33,5,15,COD,Delivered,1582.4025
103921,2023-10-21,1438,South,Clothing,18.6,1,0,COD,Returned,18.6
103922,2023-03-03,1131,East,Electronics,653.54,6,5,UPI,Delivered,3725.1779999999994
103923,2023-03-27,1381,,Home,541.66,7,5,UPI,Cancelled,3602.0389999999998
103924,2023-07-29,1137,north,Electronics,810.94,3,15,COD,In Transit,2067.897
103925,2023-03-19,1269,north,Clothing,1196.18,3,20,COD,Cancelled,2870.8320000000003
103926,2023-07-21,1549,SOUTH,Clothng,1264.43,1,0,Credit Card,delivered,1264.43
103927,2023-10-29,1395,West,Clothing,604.84,4,10,UPI,Cancelled,2177.424
103928,2023-08-11,1556,north,electronics,647.62,4,15,COD,Cancelled,2201.908
103929,2023-08-10,1463,West,Clothing,226.53,2,15,Debit Card,Returned,385.101
103930,2023-01-03,1449,South,Home,76.08,7,0,Debit Card,delivered,532.56
103931,2023-01-06,1330,East,,963.62,2,5,UPI,Cancelled,1830.878
103932,2023-04-03,1252,,Home,101.33,4,20,Debit Card,In Transit,373.5292979889527
103933,2023-01-08,1284,,Home,1102.08,4,0,,Cancelled,4408.32
103934,2023-08-23,1273,East,Electronics,810.94,7,5,Credit Card,Delivered,5392.750999999999
103935,2023-04-18,1019,north,Home,301.88,6,20,UPI,Returned,1449.0240000000001
103936,2023-06-10,1238,north,Clothing,811.59,7,0,,Delivered,5681.13
103937,2023-07-28,1269,South,,278.58,4,20,COD,delivered,891.456
103938,2023-08-28,1417,SOUTH,Clothng,660.91,4,0,,delivered,2643.64
103939,2023-11-27,1309,SOUTH,Home,1200.34,3,0,Debit Card,Returned,3601.0199999999995
103940,2023-11-29,1030,SOUTH,Clothing,695.57,2,0,Credit Card,Cancelled,1391.14
